Date,Open,High,Low,Close,Adj Close,Volume
2021-08-30,6062.112793,6144.901855,6062.112793,6144.901855,6144.901855,159300800
2021-08-31,6148.768066,6158.069824,6117.502930,6150.298828,6150.298828,189133300
2021-09-01,6157.820801,6169.056152,6089.232910,6090.933105,6090.933105,194563800
2021-09-02,6092.650879,6110.049805,6054.280762,6078.229004,6078.229004,179403300
2021-09-03,6085.627930,6126.920898,6056.186035,6126.920898,6126.920898,171489500
2021-09-06,6137.125977,6150.357910,6100.931152,6126.937988,6126.937988,173887900
2021-09-07,6135.870117,6145.488770,6100.943848,6112.399902,6112.399902,180693200
2021-09-08,6114.477051,6123.755859,6001.579102,6026.020020,6026.020020,196394300
2021-09-09,6024.316895,6072.643066,5982.766113,6068.219238,6068.219238,214651900
2021-09-10,6059.154785,6102.831055,6047.608887,6094.873047,6094.873047,192886100
2021-09-13,6080.062012,6094.987793,6052.970215,6088.157227,6088.157227,158870000
2021-09-14,6100.628906,6130.862793,6099.158203,6129.095215,6129.095215,201683300
2021-09-15,6123.910156,6125.333984,6100.003906,6110.229004,6110.229004,188698800
2021-09-16,6126.555176,6137.668945,6098.876953,6109.941895,6109.941895,218872800
2021-09-17,6098.877930,6133.246094,6086.083984,6133.246094,6133.246094,224719500
2021-09-20,6132.034180,6133.170898,6053.932129,6076.314941,6076.314941,176619400
2021-09-21,6049.792969,6068.792969,5996.407227,6060.756836,6060.756836,179600700
2021-09-22,6060.305176,6123.741211,6059.627930,6108.265137,6108.265137,184349300
2021-09-23,6117.643066,6148.146973,6117.576172,6142.711914,6142.711914,213294700
2021-09-24,6142.287109,6163.883789,6119.137207,6144.814941,6144.814941,196295300
2021-09-27,6141.470215,6163.279785,6109.666016,6122.495117,6122.495117,206632900
2021-09-28,6128.058105,6137.954102,6097.722168,6113.111816,6113.111816,272570100
2021-09-29,6100.826172,6162.554199,6086.263184,6162.554199,6162.554199,230726900
2021-09-30,6175.416016,6286.942871,6174.182129,6286.942871,6286.942871,202745700
2021-10-01,6269.237793,6272.064941,6202.905762,6228.845215,6228.845215,190252600
2021-10-04,6234.798828,6342.686035,6234.798828,6342.686035,6342.686035,257881700
2021-10-05,6337.326172,6361.453125,6277.700195,6288.048828,6288.048828,268318400
2021-10-06,6313.652832,6441.503906,6307.108887,6417.323242,6417.323242,231440600
2021-10-07,6414.912109,6458.638184,6392.727051,6416.395996,6416.395996,183232100
2021-10-08,6440.000000,6497.655762,6436.517090,6481.769043,6481.769043,231302300
2021-10-11,6482.957031,6506.091797,6451.678223,6459.696777,6459.696777,204779900
2021-10-12,6462.314941,6504.013184,6460.086914,6486.267090,6486.267090,204607300
2021-10-13,6502.157227,6600.518066,6492.655762,6536.903809,6536.903809,193450700
2021-10-14,6552.210938,6637.399902,6552.210938,6626.113770,6626.113770,178191500
2021-10-15,6645.259766,6680.008789,6573.342773,6633.337891,6633.337891,160148800
2021-10-18,6649.280762,6684.818848,6620.845215,6658.768066,6658.768066,188565300
2021-10-19,6665.719238,6677.597168,6613.889160,6655.998047,6655.998047,188504800
2021-10-21,6670.272949,6687.133789,6602.065918,6632.972168,6632.972168,215065000
2021-10-22,6620.659180,6655.442871,6585.557129,6643.737793,6643.737793,165782200
2021-10-25,6626.367188,6673.515137,6625.696777,6625.696777,6625.696777,175632400
2021-10-26,6640.051758,6680.117188,6638.027832,6656.937012,6656.937012,180194900
2021-10-27,6664.373047,6670.809082,6590.504883,6602.208984,6602.208984,182503600
2021-10-28,6578.583008,6600.247070,6509.877930,6524.076172,6524.076172,189347200
2021-10-29,6561.712891,6596.769043,6551.539063,6591.346191,6591.346191,171512200
2021-11-01,6618.122070,6627.851074,6552.889160,6552.889160,6552.889160,182528900
2021-11-02,6557.944824,6573.693848,6480.009766,6493.274902,6493.274902,165299300
2021-11-03,6497.865234,6561.810059,6485.250977,6552.129883,6552.129883,171604200
2021-11-04,6588.188965,6617.861816,6583.169922,6586.442871,6586.442871,155291000
2021-11-05,6600.722168,6608.424805,6550.117188,6581.785156,6581.785156,154117700
2021-11-08,6599.404785,6637.011230,6592.055176,6632.296875,6632.296875,167444200
2021-11-09,6640.221191,6669.924805,6633.208008,6669.924805,6669.924805,192392200
2021-11-10,6665.548828,6683.145020,6651.797852,6683.145020,6683.145020,153422900
2021-11-11,6694.583008,6704.463867,6671.227051,6691.341797,6691.341797,209193300
2021-11-12,6710.853027,6714.158203,6646.315918,6651.054199,6651.054199,198646700
2021-11-15,6661.849121,6675.595215,6610.823242,6616.028809,6616.028809,203267300
2021-11-16,6598.408203,6654.515137,6592.228027,6651.207031,6651.207031,207039500
2021-11-17,6667.861816,6679.304199,6650.494141,6675.804199,6675.804199,217158400
2021-11-18,6653.700195,6669.786133,6621.692871,6636.469238,6636.469238,248016700
2021-11-19,6651.778809,6720.987793,6651.778809,6720.263184,6720.263184,258781800
2021-11-22,6731.515137,6754.463867,6690.817871,6723.386230,6723.386230,218097200
2021-11-23,6716.157227,6732.897949,6662.538086,6677.875977,6677.875977,186336800
2021-11-24,6697.423828,6698.414063,6668.054199,6683.276855,6683.276855,224587000
2021-11-25,6694.957031,6751.001953,6694.796875,6699.346191,6699.346191,215655400
2021-11-26,6688.568848,6691.711914,6544.895996,6561.553223,6561.553223,242523500
2021-11-29,6552.803223,6617.287109,6487.748047,6608.290039,6608.290039,0
2021-11-30,6605.796875,6647.477051,6533.932129,6533.932129,6533.932129,216798600
2021-12-01,6544.517090,6593.074219,6494.497070,6507.676758,6507.676758,195068500
2021-12-02,6517.338867,6586.895996,6484.578125,6583.819824,6583.819824,210837500
2021-12-03,6588.014160,6600.165039,6536.907227,6538.505859,6538.505859,172625500
2021-12-06,6552.815918,6585.263184,6525.984863,6547.116211,6547.116211,180052400
2021-12-07,6575.976074,6608.633789,6573.109863,6602.568848,6602.568848,212352000
2021-12-08,6618.754883,6632.940918,6584.969238,6603.797852,6603.797852,216901600
2021-12-09,6617.132813,6643.932129,6602.876953,6643.932129,6643.932129,240218200
2021-12-10,6618.686035,6652.921875,6605.416016,6652.921875,6652.921875,229170800
2021-12-13,6663.738770,6688.378906,6659.166992,6662.871094,6662.871094,232086300
2021-12-14,6665.382813,6671.312988,6598.694824,6615.637207,6615.637207,187591100
2021-12-15,6615.724121,6662.839844,6610.452148,6626.256836,6626.256836,196016500
2021-12-16,6648.288086,6661.944824,6579.363770,6594.797852,6594.797852,185929900
2021-12-17,6584.887207,6609.044922,6559.303223,6601.932129,6601.932129,210214300
2021-12-20,6571.345215,6579.128906,6533.522949,6547.111816,6547.111816,181341400
2021-12-21,6545.537109,6579.892090,6531.564941,6554.309082,6554.309082,186470700
2021-12-22,6572.535156,6592.166992,6529.592773,6529.592773,6529.592773,187213900
2021-12-23,6537.599121,6570.287109,6531.777832,6555.550781,6555.550781,209975800
2021-12-24,6559.088867,6583.859863,6554.979980,6562.899902,6562.899902,176357600
2021-12-27,6570.558105,6588.425781,6562.554199,6575.443848,6575.443848,179010000
2021-12-28,6588.133789,6615.945801,6586.520020,6598.342773,6598.342773,191799500
2021-12-29,6603.755859,6621.579102,6585.395996,6600.676758,6600.676758,200549500
2021-12-30,6609.442871,6613.728027,6581.481934,6581.481934,6581.481934,192017600
2022-01-03,6586.259766,6677.199219,6586.132813,6665.308105,6665.308105,182552700
2022-01-04,6675.129883,6720.657227,6675.129883,6695.373047,6695.373047,185900100
2022-01-05,6703.171875,6738.109863,6634.838867,6662.298828,6662.298828,179080500
2022-01-06,6674.852051,6679.851074,6593.229004,6653.351074,6653.351074,179990500
2022-01-07,6669.511230,6712.146973,6647.712891,6701.315918,6701.315918,157064700
2022-01-10,6697.375977,6725.023926,6689.282227,6691.124023,6691.124023,159382400
2022-01-11,6705.795898,6727.767090,6636.500977,6647.970215,6647.970215,181053500
2022-01-12,6662.395020,6690.323242,6625.756836,6647.064941,6647.064941,192900600
2022-01-13,6659.973145,6667.940918,6626.338867,6658.355957,6658.355957,180765500
2022-01-14,6653.645996,6699.413086,6631.045898,6693.400879,6693.400879,140467300
2022-01-17,6711.405762,6711.821777,6625.862793,6645.047852,6645.047852,148626000
2022-01-18,6654.958984,6667.404785,6534.270020,6614.059082,6614.059082,172778900
2022-01-19,6609.832031,6615.451172,6575.380859,6591.980957,6591.980957,171354300
2022-01-20,6607.798828,6637.207031,6587.765137,6626.871094,6626.871094,158271000
2022-01-21,6626.348145,6726.373047,6607.417969,6726.373047,6726.373047,154628300
2022-01-24,6700.821777,6712.262207,6645.409180,6655.166016,6655.166016,176239200
2022-01-25,6630.877930,6632.953125,6523.929199,6568.172852,6568.172852,213235100
2022-01-26,6569.817871,6601.336914,6549.520996,6600.818848,6600.818848,226349800
2022-01-27,6586.854004,6627.405762,6570.750000,6611.161133,6611.161133,177817500
2022-01-28,6618.717773,6645.511230,6603.491211,6645.511230,6645.511230,192680600
2022-01-31,6656.707031,6669.911133,6626.655762,6631.150879,6631.150879,182548300
2022-02-02,6657.791992,6716.597168,6650.303223,6707.651855,6707.651855,214830000
2022-02-03,6724.398926,6730.598145,6648.078125,6683.851074,6683.851074,202406000
2022-02-04,6697.942871,6731.391113,6685.403809,6731.391113,6731.391113,177332600
2022-02-07,6751.349121,6806.729980,6748.909180,6804.937012,6804.937012,225856300
2022-02-08,6813.184082,6860.750000,6780.416992,6789.521973,6789.521973,255862800
2022-02-09,6811.753906,6840.394043,6796.632813,6834.605957,6834.605957,253458500
2022-02-10,6859.333984,6874.351074,6814.210938,6823.642090,6823.642090,279507200
2022-02-11,6813.607910,6825.062012,6773.537109,6815.606934,6815.606934,223574800
2022-02-14,6791.315918,6796.711914,6698.508789,6734.485840,6734.485840,202907800
2022-02-15,6746.358887,6807.497070,6727.358887,6807.497070,6807.497070,210390400
2022-02-16,6821.925781,6857.649902,6821.158203,6850.198242,6850.198242,216253600
2022-02-17,6836.183105,6859.706055,6790.590820,6835.117188,6835.117188,229539500
2022-02-18,6837.519043,6899.410156,6812.355957,6892.817871,6892.817871,233754300
2022-02-21,6896.751953,6927.909180,6886.132813,6902.964844,6902.964844,231576400
2022-02-22,6879.818848,6903.996094,6823.944824,6861.994141,6861.994141,196218500
2022-02-23,6878.625000,6920.056152,6873.813965,6920.056152,6920.056152,204842700
2022-02-24,6912.477051,6929.911133,6758.860840,6817.819824,6817.819824,282680700
2022-02-25,6825.371094,6904.910156,6822.244141,6888.170898,6888.170898,211896500
2022-03-01,6964.696777,6996.935059,6915.976074,6921.440918,6921.440918,196006400
2022-03-02,6956.618164,6973.357910,6861.958984,6868.401855,6868.401855,325795100
2022-03-04,6921.315918,6936.988770,6895.730957,6928.328125,6928.328125,247492300
2022-03-07,6905.324219,6917.933105,6843.812012,6869.065918,6869.065918,261271800
2022-03-08,6895.630859,6929.862793,6814.183105,6814.183105,6814.183105,246218500
2022-03-09,6836.671875,6888.930176,6824.090820,6864.440918,6864.440918,209971800
2022-03-10,6897.174805,6924.007813,6837.725098,6924.007813,6924.007813,194071700
2022-03-11,6872.631836,6922.602051,6853.857910,6922.602051,6922.602051,174120300
2022-03-11,6872.631836,6922.602051,6853.857910,6922.602051,6922.602051,0
